CAND_ELECTION_YR,CAND_OFFICE,CAND_OFFICE_DISTRICT,CAND_PTY_AFFILIATION,CAND_NAME,CONTRIB_TYPE,CONTRIB_AMT
2002,House,7,Republican,Culberson,Individual,297902
2002,House,7,Republican,Culberson,Other,197961
2002,House,8,Republican,Brady,Individual,108668.26
2002,House,8,Republican,Brady,Other,259003.54
2002,House,9,Democratic,Lampson,Individual,598105.92
2002,House,9,Democratic,Lampson,Other,628361.59
2002,House,9,Republican,Williams,Individual,51428.33
2002,House,9,Republican,Williams,Other,3839
2002,House,10,Democratic,Doggett,Individual,213709
2002,House,10,Democratic,Doggett,Other,378048.23
2002,House,11,Democratic,Edwards,Individual,590237.49
2002,House,11,Democratic,Edwards,Other,996388.55
2002,House,11,Republican,Curnock,Individual,7558
2002,House,11,Republican,Curnock,Other,46360
2002,House,11,Republican,Farley,Individual,440683.66
2002,House,11,Republican,Farley,Other,176387.62
2002,House,11,Republican,Maines,Individual,45378
2002,House,11,Republican,Maines,Other,28892.55
2002,House,12,Republican,Granger,Individual,453264.21
2002,House,12,Republican,Granger,Other,344955.42
2002,House,13,Republican,Thornberry,Individual,413094.23
2002,House,13,Republican,Thornberry,Other,165756.2
2002,House,14,Democratic,Martinez,Individual,2650
2002,House,14,Democratic,Martinez,Other,2600
2002,House,14,Democratic,Windham,Individual,17476
2002,House,14,Democratic,Windham,Other,22150
2002,House,14,Republican,Paul,Individual,1487329.26
2002,House,14,Republican,Paul,Other,46915.17
2002,House,15,Democratic,Hinojosa,Individual,116585
2002,House,15,Democratic,Hinojosa,Other,178162.91
2002,House,16,Democratic,Reyes,Individual,238911.33
2002,House,16,Democratic,Reyes,Other,221981.1
2002,House,17,Democratic,Stenholm,Individual,466803.77
2002,House,17,Democratic,Stenholm,Other,905486
2002,House,17,Republican,Beckham,Individual,360981.07
2002,House,17,Republican,Beckham,Other,112125
2002,House,18,Democratic,Lee,Individual,77751
2002,House,18,Democratic,Lee,Other,242085.91
2002,House,18,Republican,Abbott,Individual,12273
2002,House,18,Republican,Abbott,Other,15238
2002,House,19,Republican,Combest,Individual,115575
2002,House,19,Republican,Combest,Other,469021.39
2002,House,20,Democratic,Gonzalez,Individual,209600
2002,House,20,Democratic,Gonzalez,Other,408174.01
2002,House,21,Democratic,Courage,Individual,103335.75
2002,House,21,Democratic,Courage,Other,67390.12
2002,House,21,Republican,Smith,Individual,517490.05
2002,House,21,Republican,Smith,Other,271851
2002,House,22,Democratic,Briscoe,Individual,21571
2002,House,22,Democratic,Briscoe,Other,0
2002,House,22,Democratic,Riley,Individual,132128.5
2002,House,22,Democratic,Riley,Other,92253.33
2002,House,22,Republican,Delay,Individual,477146.59
2002,House,22,Republican,Delay,Other,872971.61
2002,House,22,Republican,Fjetland,Individual,3075
2002,House,22,Republican,Fjetland,Other,0
2002,House,23,Democratic,Cuellar,Individual,777072.32
2002,House,23,Democratic,Cuellar,Other,713522.34
2002,House,23,Republican,Bonilla,Individual,1360444.06
2002,House,23,Republican,Bonilla,Other,1218099.86
2002,House,24,Democratic,Frost,Individual,610899.04
2002,House,24,Democratic,Frost,Other,1068186.3
2002,House,24,Republican,Masterson,Individual,0
2002,House,24,Republican,Masterson,Other,0
2002,House,24,Republican,Ortega,Individual,10111
2002,House,24,Republican,Ortega,Other,29830
2002,House,25,Democratic,Bell,Individual,686382.56
2002,House,25,Democratic,Bell,Other,483050.32
2002,House,25,Democratic,Bentsen,Individual,168646.17
2002,House,25,Democratic,Bentsen,Other,341590.99
2002,House,25,Democratic,Colbert,Individual,148300.79
2002,House,25,Democratic,Colbert,Other,70073.9
2002,House,25,Democratic,King,Individual,76995.39
2002,House,25,Democratic,King,Other,487834.75
2002,House,25,Democratic,Robinson,Individual,160237
2002,House,25,Democratic,Robinson,Other,58100
2002,House,25,Republican,Reiser,Individual,286081
2002,House,25,Republican,Reiser,Other,4279542.51
2002,House,26,Democratic,Lebon,Individual,11470
2002,House,26,Democratic,Lebon,Other,6200
2002,House,26,Republican,Armey,Individual,323738.4
2002,House,26,Republican,Armey,Individual,321688.33
2002,House,26,Republican,Armey,Other,265082.17
2002,House,26,Republican,Armey,Other,243484.39
2002,House,26,Republican,Burgess,Individual,243294.55
2002,House,26,Republican,Burgess,Other,299250
2002,House,26,Republican,Kovatch,Individual,7891
2002,House,26,Republican,Kovatch,Other,2500
2002,House,26,Republican,Self,Individual,67082.63
2002,House,26,Republican,Self,Other,471.81
2002,House,26,Republican,Sessions,Individual,100
2002,House,26,Republican,Sessions,Other,28777
2002,House,27,Democratic,Ortiz,Individual,263979
2002,House,27,Democratic,Ortiz,Other,182141.76
2002,House,27,Republican,Ahumada,Individual,12138
2002,House,27,Republican,Ahumada,Other,7665
2002,House,28,Democratic,Rodriguez,Individual,155315
2002,House,28,Democratic,Rodriguez,Other,262041.04
2002,House,28,Republican,Perales,Individual,4201
2002,House,28,Republican,Perales,Other,12999
2002,House,29,Democratic,Green,Individual,168548
2002,House,29,Democratic,Green,Other,529299.1
2002,House,30,Democratic,Johnson,Individual,158915
2002,House,30,Democratic,Johnson,Other,246474.28
2002,House,30,Republican,Bush,Individual,3773
2002,House,30,Republican,Bush,Other,1279
2002,House,31,Democratic,Bagley,Individual,8239.55
2002,House,31,Democratic,Bagley,Other,16600
2002,House,31,Republican,Adcock,Individual,16285
2002,House,31,Republican,Adcock,Other,17131.08
2002,House,31,Republican,Barton,Individual,405386.7
2002,House,31,Republican,Barton,Other,250301.59
2002,House,31,Republican,Carter,Individual,449176.21
2002,House,31,Republican,Carter,Other,365364.91
2002,House,31,Republican,Meece,Individual,2875
2002,House,31,Republican,Meece,Other,105174.02
2002,House,31,Republican,Streckfuss,Individual,1695
2002,House,31,Republican,Streckfuss,Other,10553
2002,House,31,Republican,Wareing,Individual,466727.19
2002,House,31,Republican,Wareing,Other,1299645.7
2002,House,31,Republican,Whitfield,Individual,34563
2002,House,31,Republican,Whitfield,Other,10000
2002,House,32,Democratic,Dixon,Individual,11371
2002,House,32,Democratic,Dixon,Other,0
2002,House,32,Democratic,Hofheinz,Individual,2215
2002,House,32,Democratic,Hofheinz,Other,4498
2002,House,32,Republican,Davis,Individual,5450
2002,House,32,Republican,Davis,Other,1200
2002,House,32,Republican,Sessions,Individual,346524
2002,House,32,Republican,Sessions,Other,384017.37
2003,House,19,Republican,Bartlett,Individual,15206
2003,House,19,Republican,Bartlett,Other,0
2003,House,19,Republican,Bell,Individual,30258
2003,House,19,Republican,Bell,Other,11010
2003,House,19,Republican,Berryhill,Individual,28806
2003,House,19,Republican,Berryhill,Other,0
2003,House,19,Republican,Christian,Individual,56889.88
2003,House,19,Republican,Christian,Other,54390
2003,House,19,Republican,Conaway,Individual,27099.99
2003,House,19,Republican,Conaway,Other,20000
2003,House,19,Republican,Isett,Individual,455144.67
2003,House,19,Republican,Isett,Other,100159.71
2003,House,19,Republican,Langston,Individual,103679.78
2003,House,19,Republican,Langston,Other,339073.78
2003,House,19,Republican,Neugebauer,Individual,155395
2003,House,19,Republican,Neugebauer,Other,156000
2003,House,19,Republican,Sutton,Individual,51525
2003,House,19,Republican,Sutton,Other,14200
2003,House,19,Republican,Williams,Individual,7000
2003,House,19,Republican,Williams,Other,115149.3
2004,House,1,Democratic,Sandlin,Individual,667076.42
2004,House,1,Democratic,Sandlin,Other,1035273.12
2004,House,1,Republican,Christian,Individual,85233.2
2004,House,1,Republican,Christian,Other,237807.37
2004,House,1,Republican,Gohmert,Individual,1298832.84
2004,House,1,Republican,Gohmert,Other,571971.38
2004,House,1,Republican,Graves,Individual,261120
2004,House,1,Republican,Graves,Other,52000
2004,House,1,Republican,Thorstenson,Individual,312014
2004,House,1,Republican,Thorstenson,Other,145673.65
2004,House,2,Democratic,Lampson,Individual,1264097.4
2004,House,2,Democratic,Lampson,Other,1117113.45
2004,House,2,Democratic,Turner,Individual,36355
2004,House,2,Democratic,Turner,Individual,0
2004,House,2,Democratic,Turner,Other,179326.77
2004,House,2,Democratic,Turner,Other,132660.09
2004,House,2,Republican,Fastuca,Individual,54612
2004,House,2,Republican,Fastuca,Other,480449
2004,House,2,Republican,Henry,Individual,6235
2004,House,2,Republican,Henry,Other,407339.09
2004,House,2,Republican,Mathews,Individual,36000
2004,House,2,Republican,Mathews,Other,1856
2004,House,2,Republican,Moore,Individual,51624.46
2004,House,2,Republican,Moore,Other,135047.38
2004,House,2,Republican,Nickell,Individual,7475
2004,House,2,Republican,Nickell,Other,220
2004,House,2,Republican,Poe,Individual,1096977.62
2004,House,2,Republican,Poe,Other,674505.92
2004,House,3,Republican,Johnson,Individual,465790.59
2004,House,3,Republican,Johnson,Other,493790.66
2004,House,4,Democratic,Ashford,Individual,2800
2004,House,4,Democratic,Ashford,Other,2000
2004,House,4,Democratic,Kincaid,Individual,0
2004,House,4,Democratic,Kincaid,Other,0
2004,House,4,Democratic,Nickerson,Individual,60692.86
2004,House,4,Democratic,Nickerson,Other,149489.2
2004,House,4,Republican,Christensen,Individual,2000
2004,House,4,Republican,Christensen,Other,219390
2004,House,4,Republican,Clark,Individual,0
2004,House,4,Republican,Clark,Other,277788.68
2004,House,4,Republican,Hall,Individual,474727.4
2004,House,4,Republican,Hall,Other,703747.56
2004,House,4,Republican,Ivie,Individual,8635
2004,House,4,Republican,Ivie,Other,3000
2004,House,4,Republican,Mosher,Individual,1700
2004,House,4,Republican,Mosher,Other,24443
2004,House,4,Republican,Murphy,Individual,11831.99
2004,House,4,Republican,Murphy,Other,7358.56
2004,House,5,Democratic,Bernstein,Individual,4804.98
2004,House,5,Democratic,Bernstein,Other,13735
2004,House,5,Republican,Hensarling,Individual,917444.29
2004,House,5,Republican,Hensarling,Other,678400.51
2004,House,6,Democratic,Meyer,Individual,57608
2004,House,6,Democratic,Meyer,Other,72570.07
2004,House,6,Republican,Barton,Individual,946193.29
2004,House,6,Republican,Barton,Other,1570882.84
2004,House,7,Democratic,Martinez,Individual,18419
2004,House,7,Democratic,Martinez,Other,10687
2004,House,7,Republican,Culberson,Individual,417838.5
2004,House,7,Republican,Culberson,Other,210946.69
2004,House,7,Republican,Texas,Individual,0
2004,House,7,Republican,Texas,Other,28100
2004,House,8,Republican,Brady,Individual,215158.4
2004,House,8,Republican,Brady,Other,548230.7
2004,House,9,Democratic,Green,Individual,352275
2004,House,9,Democratic,Green,Other,567908.05
2004,House,9,Republican,Hassan,Individual,3535
2004,House,9,Republican,Hassan,Other,3125
2004,House,9,Republican,Molina,Individual,71199.1
2004,House,9,Republican,Molina,Other,62600
2004,House,10,Democratic,Sadun,Individual,30749
2004,House,10,Democratic,Sadun,Other,2387
2004,House,10,Republican,Devine,Individual,13990
2004,House,10,Republican,Devine,Other,156416.12
2004,House,10,Republican,Elliott,Individual,10964
2004,House,10,Republican,Elliott,Other,4690
2004,House,10,Republican,Kelley,Individual,20850
2004,House,10,Republican,Kelley,Other,20200
2004,House,10,Republican,Mccaul,Individual,718565.47
2004,House,10,Republican,Mccaul,Other,2274287.66
2004,House,10,Republican,Phillips,Individual,121720
2004,House,10,Republican,Phillips,Other,429461.19
2004,House,10,Republican,Streusand,Individual,70403.01
2004,House,10,Republican,Streusand,Other,3551129.42
2004,House,10,Republican,Tashenberg,Individual,24695
2004,House,10,Republican,Tashenberg,Other,219800
2004,House,11,Republican,Conaway,Individual,1175743.32
2004,House,11,Republican,Conaway,Other,413828.38
2004,House,11,Republican,Farley,Individual,0
2004,House,11,Republican,Farley,Other,328.5
2004,House,11,Republican,Riddle,Individual,34708.93
2004,House,11,Republican,Riddle,Other,101720.06
2004,House,11,Republican,Shine,Individual,28656
2004,House,11,Republican,Shine,Other,80
2004,House,12,Democratic,Alvarado,Individual,2424
2004,House,12,Democratic,Alvarado,Other,11456
2004,House,12,Republican,Granger,Individual,637250.45
2004,House,12,Republican,Granger,Other,403658.87
2004,House,13,Republican,Thornberry,Individual,211368.4
2004,House,13,Republican,Thornberry,Other,140498.88
2004,House,14,Republican,Paul,Individual,486501.24
2004,House,14,Republican,Paul,Other,39296.72
2004,House,15,Democratic,Hinojosa,Individual,313275
2004,House,15,Democratic,Hinojosa,Other,289775.64
2004,House,15,Republican,Hamilton,Individual,4440
2004,House,15,Republican,Hamilton,Other,3368
2004,House,15,Republican,Thamm,Individual,38424
2004,House,15,Republican,Thamm,Other,17630
2004,House,16,Democratic,Reyes,Individual,279239.35
2004,House,16,Democratic,Reyes,Other,310141.12
2004,House,16,Republican,Brigham,Individual,13234
2004,House,16,Republican,Brigham,Other,21702
2004,House,16,Republican,Ortiz,Individual,11650.52
2004,House,16,Republican,Ortiz,Other,776.74
2004,House,17,Democratic,Edwards,Individual,1365083.42
2004,House,17,Democratic,Edwards,Other,1263615.58
2004,House,17,Republican,Beckham,Individual,90943
2004,House,17,Republican,Beckham,Other,100210.86
2004,House,17,Republican,Gill,Individual,14577.74
2004,House,17,Republican,Gill,Other,10100.13
2004,House,17,Republican,Lester,Individual,26260.77
2004,House,17,Republican,Lester,Other,142900.83
2004,House,17,Republican,Mcintyre,Individual,45140.83
2004,House,17,Republican,Mcintyre,Other,63015.02
2004,House,17,Republican,Snyder,Individual,404226.04
2004,House,17,Republican,Snyder,Other,464276.66
2004,House,17,Republican,Wohlgemuth,Individual,1749569.51
2004,House,17,Republican,Wohlgemuth,Other,837487.71
2004,House,18,Democratic,Lee,Individual,167685
2004,House,18,Democratic,Lee,Other,213640
2004,House,18,Republican,Abbott,Individual,0
2004,House,18,Republican,Abbott,Other,0
2004,House,19,Democratic,Simmons-Asmussen,Individual,105
2004,House,19,Democratic,Simmons-Asmussen,Other,0
2004,House,19,Democratic,Stenholm,Individual,1172188.77
2004,House,19,Democratic,Stenholm,Other,1264886.12
2004,House,19,Republican,May,Individual,79016
2004,House,19,Republican,May,Other,95052.94
2004,House,19,Republican,Neugebauer,Individual,1712328.51
2004,House,19,Republican,Neugebauer,Other,1282164.39
2004,House,20,Democratic,Gonzalez,Individual,302145
2004,House,20,Democratic,Gonzalez,Other,413776.23
2004,House,20,Republican,Scott,Individual,8100
2004,House,20,Republican,Scott,Other,4675.73
2004,House,21,Republican,Smith,Individual,606813.69
2004,House,21,Republican,Smith,Other,366972.21
2004,House,22,Democratic,Morrison,Individual,664309.6
2004,House,22,Democratic,Morrison,Other,107989.47
2004,House,22,Democratic,Saenz,Individual,1682
2004,House,22,Democratic,Saenz,Other,4181
2004,House,22,Republican,Delay,Individual,1433852.22
2004,House,22,Republican,Delay,Other,1475996.52
2004,House,23,Democratic,Sullivan,Individual,5012
2004,House,23,Democratic,Sullivan,Other,4007
2004,House,23,Democratic,Yanta,Individual,18900
2004,House,23,Democratic,Yanta,Other,101980
2004,House,23,Republican,Bonilla,Individual,1146147.75
2004,House,23,Republican,Bonilla,Other,1058202.76
2004,House,24,Democratic,Page,Individual,7871
2004,House,24,Democratic,Page,Other,6620
2004,House,24,Republican,Dunn,Individual,900
2004,House,24,Republican,Dunn,Other,2575
2004,House,24,Republican,Marchant,Individual,265486.44
2004,House,24,Republican,Marchant,Other,632800
2004,House,24,Republican,Masterson,Individual,0
2004,House,24,Republican,Masterson,Other,0
2004,House,25,Democratic,Bell,Individual,583269.87
2004,House,25,Democratic,Bell,Other,429860.44
2004,House,25,Democratic,Doggett,Individual,1095320.65
2004,House,25,Democratic,Doggett,Other,478689.44
2004,House,25,Democratic,Hinojosa,Individual,286252.35
2004,House,25,Democratic,Hinojosa,Other,209728.33
2004,House,25,Republican,Capener,Individual,1880
2004,House,25,Republican,Capener,Other,18263
2004,House,25,Republican,Klein,Individual,503075.95
2004,House,25,Republican,Klein,Other,307395.75
2004,House,26,Democratic,Reyes,Individual,0
2004,House,26,Democratic,Reyes,Other,7453
2004,House,26,Republican,Burgess,Individual,440261.72
2004,House,26,Republican,Burgess,Other,484942.54
2004,House,27,Democratic,Ortiz,Individual,372744.99
2004,House,27,Democratic,Ortiz,Other,234530.24
2004,House,27,Republican,Caquias,Individual,20755.04
2004,House,27,Republican,Caquias,Other,13500.07
2004,House,27,Republican,Vaden,Individual,3980
2004,House,27,Republican,Vaden,Other,45000
2004,House,28,Democratic,Cuellar,Individual,601259.92
2004,House,28,Democratic,Cuellar,Other,515403.26
2004,House,28,Democratic,Rodriguez,Individual,345586.56
2004,House,28,Democratic,Rodriguez,Other,466592.02
2004,House,28,Republican,Bellamy,Individual,4458
2004,House,28,Republican,Bellamy,Other,2616
2004,House,28,Republican,Canseco,Individual,48090
2004,House,28,Republican,Canseco,Other,25000
2004,House,28,Republican,Hopson,Individual,42963
2004,House,28,Republican,Hopson,Other,1000
2004,House,28,Republican,Perales,Individual,4025
2004,House,28,Republican,Perales,Other,250
2004,House,29,Democratic,Green,Individual,162026.11
2004,House,29,Democratic,Green,Other,500677.21
2004,House,30,Democratic,Johnson,Individual,131060.53
2004,House,30,Democratic,Johnson,Other,247956.41
2004,House,31,Democratic,Porter,Individual,21952.5
2004,House,31,Democratic,Porter,Other,15109.82
2004,House,31,Republican,Armburst,Individual,1136.35
2004,House,31,Republican,Armburst,Other,9324.02
2004,House,31,Republican,Carter,Individual,485539.64
2004,House,31,Republican,Carter,Other,600668.54
2004,House,32,Democratic,Frost,Individual,3199920.64
2004,House,32,Democratic,Frost,Other,1468435.02
2006,House,1,Republican,Gohmert,Individual,823694.83
2006,House,1,Republican,Gohmert,Other,233675.03
2006,House,2,Democratic,Binderim,Individual,9240
2006,House,2,Democratic,Binderim,Other,6949
2006,House,2,Democratic,Turner,Individual,0
2006,House,2,Democratic,Turner,Other,17392.35
2006,House,2,Republican,Poe,Individual,636353.81
2006,House,2,Republican,Poe,Other,383960.11
2006,House,3,Democratic,Dodd,Individual,23127.66
2006,House,3,Democratic,Dodd,Other,17349.95
2006,House,3,Republican,Johnson,Individual,0
2006,House,3,Republican,Johnson,Individual,457323.52
2006,House,3,Republican,Johnson,Other,24500
2006,House,3,Republican,Johnson,Other,710532.99
2006,House,4,Democratic,Melancon,Individual,64132.88
2006,House,4,Democratic,Melancon,Other,5624
2006,House,4,Republican,Hall,Individual,382402.88
2006,House,4,Republican,Hall,Other,524758.04
2006,House,5,Democratic,Thompson,Individual,15570
2006,House,5,Democratic,Thompson,Other,7100
2006,House,5,Republican,Hensarling,Individual,834098.81
2006,House,5,Republican,Hensarling,Other,638833.2
2006,House,6,Democratic,Harris,Individual,21921
2006,House,6,Democratic,Harris,Other,6500
2006,House,6,Republican,Barton,Individual,1089428.22
2006,House,6,Republican,Barton,Other,2074731.74
2006,House,7,Democratic,Henley,Individual,117751.85
2006,House,7,Democratic,Henley,Other,3591
2006,House,7,Democratic,Murff,Individual,10015.67
2006,House,7,Democratic,Murff,Other,7929.21
2006,House,7,Republican,Culberson,Individual,439227
2006,House,7,Republican,Culberson,Other,279656.37
2006,House,8,Republican,Brady,Individual,117706.44
2006,House,8,Republican,Brady,Other,398140
2006,House,9,Democratic,Green,Individual,148141.95
2006,House,9,Democratic,Green,Other,283514.94
2006,House,10,Democratic,Ankrum,Individual,60858
2006,House,10,Democratic,Ankrum,Other,11203
2006,House,10,Democratic,Foreman,Individual,15905
2006,House,10,Democratic,Foreman,Other,7000
2006,House,10,Democratic,Mynatt,Individual,512
2006,House,10,Democratic,Mynatt,Other,7683
2006,House,10,Republican,Mccaul,Individual,739959.07
2006,House,10,Republican,Mccaul,Other,415588.86
2006,House,11,Republican,Conaway,Individual,580385.85
2006,House,11,Republican,Conaway,Other,424785.52
2006,House,12,Democratic,Morris,Individual,8409
2006,House,12,Democratic,Morris,Other,5300
2006,House,12,Republican,Granger,Individual,813568.19
2006,House,12,Republican,Granger,Other,461190.63
2006,House,13,Democratic,Waun,Individual,12104
2006,House,13,Democratic,Waun,Other,16146
2006,House,13,Republican,Thornberry,Individual,471229
2006,House,13,Republican,Thornberry,Other,159800.19
2006,House,14,Democratic,Sklar,Individual,371717.34
2006,House,14,Democratic,Sklar,Other,185176.57
2006,House,14,Republican,Paul,Individual,1459505.25
2006,House,14,Republican,Paul,Other,48573.74
2006,House,14,Republican,Sinatra,Individual,12195
2006,House,14,Republican,Sinatra,Other,149903
2006,House,15,Democratic,Hinojosa,Individual,303774.23
2006,House,15,Democratic,Hinojosa,Other,377751.39
2006,House,15,Republican,Zamora,Individual,12813.02
2006,House,15,Republican,Zamora,Other,356
2006,House,16,Democratic,Reyes,Individual,336286.26
2006,House,16,Democratic,Reyes,Other,365404.02
2006,House,17,Democratic,Edwards,Individual,1572889.82
2006,House,17,Democratic,Edwards,Other,1621279.92
2006,House,17,Republican,Anderson,Individual,199913.3
2006,House,17,Republican,Anderson,Other,178841.26
2006,House,17,Republican,Taylor,Individual,1308261.84
2006,House,17,Republican,Taylor,Other,1282157.05
2006,House,18,Democratic,Lee,Individual,255264
2006,House,18,Democratic,Lee,Other,139750
2006,House,19,Democratic,Ricketts,Individual,74770.72
2006,House,19,Democratic,Ricketts,Other,14063.45
2006,House,19,Republican,Neugebauer,Individual,566242.74
2006,House,19,Republican,Neugebauer,Other,836091.96
2006,House,20,Democratic,Gonzalez,Individual,263487.67
2006,House,20,Democratic,Gonzalez,Other,498179.63
2006,House,20,Republican,Scott,Individual,500
2006,House,20,Republican,Scott,Other,0
2006,House,21,Democratic,Courage,Individual,270023.14
2006,House,21,Democratic,Courage,Other,98253.3
2006,House,21,Republican,Smith,Individual,839750.08
2006,House,21,Republican,Smith,Other,618304.03
2006,House,22,Democratic,Lampson,Individual,2609402.53
2006,House,22,Democratic,Lampson,Other,1120646.85
2006,House,22,Democratic,Morrison,Individual,37445
2006,House,22,Democratic,Morrison,Other,508.72
2006,House,22,Republican,Baig,Individual,2500
2006,House,22,Republican,Baig,Other,74798.88
2006,House,22,Republican,Delay,Individual,2240450.97
2006,House,22,Republican,Delay,Other,1542846.74
2006,House,22,Republican,Fjetland,Individual,20420
2006,House,22,Republican,Fjetland,Other,20750
2006,House,22,Republican,Reasbeck,Individual,4050.27
2006,House,22,Republican,Reasbeck,Other,5075
2006,House,22,Republican,Richardson,Individual,500
2006,House,22,Republican,Richardson,Other,33000
2006,House,22,Republican,Sekula-Gibbs,Individual,448315.98
2006,House,22,Republican,Sekula-Gibbs,Other,545216.23
2006,House,22,Republican,Talton,Individual,1299
2006,House,22,Republican,Talton,Other,1375.12
2006,House,22,Republican,Tran,Individual,0
2006,House,22,Republican,Tran,Other,34898
2006,House,22,Republican,Turner,Individual,0
2006,House,22,Republican,Turner,Other,0
2006,House,22,Republican,Wallace,Individual,178478.22
2006,House,22,Republican,Wallace,Other,38775.72
2006,House,23,Democratic,Beltran,Individual,4810
2006,House,23,Democratic,Beltran,Other,20090
2006,House,23,Democratic,Bolanos,Individual,14299
2006,House,23,Democratic,Bolanos,Other,13765
2006,House,23,Democratic,Deleon,Individual,250
2006,House,23,Democratic,Deleon,Other,150
2006,House,23,Democratic,Gilliland,Individual,345423.99
2006,House,23,Democratic,Gilliland,Other,729761.77
2006,House,23,Democratic,Rodriguez,Individual,649366.62
2006,House,23,Democratic,Rodriguez,Other,422737.81
2006,House,23,Democratic,Uresti,Individual,37651.7
2006,House,23,Democratic,Uresti,Other,37600
2006,House,23,Republican,Bonilla,Individual,2125774.68
2006,House,23,Republican,Bonilla,Other,2307860.36
2006,House,24,Democratic,Page,Individual,8550
2006,House,24,Democratic,Page,Other,2636
2006,House,24,Republican,Marchant,Individual,304999.44
2006,House,24,Republican,Marchant,Other,443194.82
2006,House,25,Democratic,Doggett,Individual,610566.91
2006,House,25,Democratic,Doggett,Other,478530.91
2006,House,25,Republican,Rostig,Individual,4725.82
2006,House,25,Republican,Rostig,Other,2548.51
2006,House,26,Democratic,Barnwell,Individual,5246
2006,House,26,Democratic,Barnwell,Other,13470
2006,House,26,Republican,Burgess,Individual,259742.35
2006,House,26,Republican,Burgess,Other,580173.01
2006,House,27,Democratic,Ortiz,Individual,488534
2006,House,27,Democratic,Ortiz,Other,214221.54
2006,House,27,Republican,Vaden,Individual,2200
2006,House,27,Republican,Vaden,Other,140000
2006,House,28,Democratic,Cuellar,Individual,1190356.54
2006,House,28,Democratic,Cuellar,Other,591673.3
2006,House,28,Democratic,Enriquez,Individual,51485.93
2006,House,28,Democratic,Enriquez,Other,355471.14
2006,House,28,Democratic,Morales,Individual,3315
2006,House,28,Democratic,Morales,Other,120
2006,House,28,Democratic,Raymond,Individual,249944.65
2006,House,28,Democratic,Raymond,Other,350266.55
2006,House,28,Republican,Canseco,Individual,0
2006,House,28,Republican,Canseco,Other,1030000
2006,House,29,Democratic,Green,Individual,147122.4
2006,House,29,Democratic,Green,Other,580880.48
2006,House,29,Republican,Story,Individual,21903.32
2006,House,29,Republican,Story,Other,6156.35
2006,House,30,Democratic,Ayala,Individual,0
2006,House,30,Democratic,Ayala,Other,5381
2006,House,30,Democratic,Johnson,Individual,256839.78
2006,House,30,Democratic,Johnson,Other,154350
2006,House,30,Republican,Aurbach,Individual,20500
2006,House,30,Republican,Aurbach,Other,53201.49
2006,House,30,Republican,Omar,Individual,21523.59
2006,House,30,Republican,Omar,Other,6000
2006,House,31,Democratic,Harrell,Individual,138558.02
2006,House,31,Democratic,Harrell,Other,69669.58
2006,House,31,Republican,Carter,Individual,491546.56
2006,House,31,Republican,Carter,Other,385352.79
2006,House,32,Democratic,Pryor,Individual,454289.98
2006,House,32,Democratic,Pryor,Other,40613.2
2006,House,32,Republican,Sessions,Individual,1011133.92
2006,House,32,Republican,Sessions,Other,880713.95
2008,House,1,Republican,Gohmert,Individual,704792.5
2008,House,1,Republican,Gohmert,Other,183859.46
2008,House,2,Republican,Poe,Individual,504463
2008,House,2,Republican,Poe,Other,296234.2
2008,House,3,Democratic,Daley,Individual,19699
2008,House,3,Democratic,Daley,Other,47915.58
2008,House,3,Republican,Avellanet,Individual,165
2008,House,3,Republican,Avellanet,Other,663
2008,House,3,Republican,Johnson,Individual,509569.23
2008,House,3,Republican,Johnson,Other,704104.83
2008,House,3,Republican,Pierce,Individual,25
2008,House,3,Republican,Pierce,Other,17543
2008,House,4,Democratic,Melancon,Individual,62320.49
2008,House,4,Democratic,Melancon,Other,21441.3
2008,House,4,Republican,Christensen,Individual,12200
2008,House,4,Republican,Christensen,Other,278640.15
2008,House,4,Republican,George,Individual,3515
2008,House,4,Republican,George,Other,13083.25
2008,House,4,Republican,Hall,Individual,536275.65
2008,House,4,Republican,Hall,Other,560306.4
2008,House,4,Republican,Kowert,Individual,5070
2008,House,4,Republican,Kowert,Other,718.5
2008,House,4,Republican,Seei,Individual,71098.22
2008,House,4,Republican,Seei,Other,2300
2008,House,5,Republican,Hensarling,Individual,934595.08
2008,House,5,Republican,Hensarling,Other,663864.6
2008,House,6,Democratic,Bush,Individual,7425
2008,House,6,Democratic,Bush,Other,1945
2008,House,6,Democratic,Otto,Individual,2984
2008,House,6,Democratic,Otto,Other,26584
2008,House,6,Republican,Barton,Individual,668870.88
2008,House,6,Republican,Barton,Other,848155.02
2008,House,7,Democratic,Skelly,Individual,1990657.11
2008,House,7,Democratic,Skelly,Other,1093026.45
2008,House,7,Republican,Culberson,Individual,1166492.89
2008,House,7,Republican,Culberson,Other,581498.49
2008,House,8,Democratic,Hargett,Individual,1275
2008,House,8,Democratic,Hargett,Other,500
2008,House,8,Republican,Brady,Individual,79875
2008,House,8,Republican,Brady,Other,542038.21
2008,House,9,Democratic,Green,Individual,93575
2008,House,9,Democratic,Green,Other,275581.11
2008,House,9,Republican,Reed,Individual,0
2008,House,9,Republican,Reed,Other,1000
2008,House,10,Democratic,Doherty,Individual,1008315.22
2008,House,10,Democratic,Doherty,Other,193748.24
2008,House,10,Democratic,Grant,Individual,188681.99
2008,House,10,Democratic,Grant,Other,45004.32
2008,House,10,Republican,Mccaul,Individual,858710.32
2008,House,10,Republican,Mccaul,Other,864459.39
