"County","demperc2002","RegPerc2002","ToPerc2002","demperc2004","RegPerc2004","ToPerc2004","demperc2006","RegPerc2006","ToPerc2006","demperc2008","RegPerc2008","ToPerc2008","demperc2010","RegPerc2010","ToPerc2010","demperc2012","RegPerc2012","ToPerc2012","demperc2014","RegPerc2014","ToPerc2014","demperc2016","RegPerc2016","ToPerc2016","demperc2018","RegPerc2018","ToPerc2018"
"Fayette",0.229995868337695,0.570375498900383,0.535523027490182,0.373598106801111,0.587806467378024,0.726183052726391,0,0,0,0.482986583706008,0.633908935407673,0.694442659813685,0.262528330395366,0.634927099454264,0.517382937780629,0.225172863012326,0.631913333876354,0.682005671564836,0.163796724065519,0.646167630528631,0.480839531072734,0.175522274158161,0.662743341207135,0.685982916487433,0.198707276466556,0.672965708234911,0.637557492132656
"Fisher",0.779329608938548,0.73100150981379,0.510499139414802,0.716036228023442,0.743080020130851,0.649170335252286,0.551782682512733,0.728736789129341,0.427140883977901,0.427658338175479,0.744338198288878,0.609871534820825,0.357142857142857,0.711625566180171,0.472418670438472,0,0.690991444388525,0.597596504005827,0.329059829059829,0.697785606441872,0.448972232239452,0,0.696527428283845,0.625,0.207598371777476,0.677403120281832,0.554977711738484
"Floyd",0.19348054679285,0.694228979211914,0.440446927374302,0.449052132701422,0.688799255352156,0.58536036036036,0.3,0.698727893267142,0.461367673179396,0.255265374894692,0.708191126279863,0.552245345016429,0.173333333333333,0.690816009928638,0.350325623175387,0,0.662426310890475,0.498126463700234,0.112582781456954,0.632640397145517,0.269249632172634,0,0.631864722308408,0.501841394549472,0.22347872913301,0.61045609680422,0.478271918678526
"Foard",0.466124661246612,0.723053892215569,0.392339544513458,0,0,0,0.519230769230769,0.775449101796407,0.364864864864865,0.421052631578947,0.784431137724551,0.513358778625954,0,0.812125748502994,0.290322580645161,0,0.800898203592814,0.462616822429907,0.288524590163934,0.800898203592814,0.309345794392523,0,0.709580838323353,0.552742616033755,0.237647058823529,0.679640718562874,0.492290748898678
"Fort Bend",0.432393103689131,0.383596839632714,0.395260701498121,0.51967408437988,0.434531710442024,0.644159550879841,0.77324429604897,0.457405936365578,0.365895560850632,0.575273100032729,0.512179372197309,0.676559367881074,0.381707197748022,0.527914584667948,0.450227811072136,0.438867899326426,0.559832585949178,0.67010667903525,0.439741633938135,0.622127695921418,0.363951144769865,0.484337469783672,0.690072175955584,0.649477288086921,0.565806054567301,0.735555840273329,0.593514269257924
"Franklin",0.53804531619885,0.545403111739745,0.524896265560166,0.301238311852413,0.582083922677982,0.6797343269075,0.277702702702703,0.618859028760019,0.476306567118696,0.226845322049835,0.636020744931636,0.670126019273536,0.185220424992071,0.622253653936822,0.519169571147143,0.183954011497126,0.614427157001414,0.653468385512584,0,0,0,0,0.641301272984441,0.644169975003676,0.145908389089038,0.63950966525224,0.588027130639929
"Freestone",0.395743850058571,0.552280985062576,0.493969298245614,0.300305543430816,0.580641905530884,0.619589779245611,0.327822390174776,0.57574687121518,0.39153300026295,0.276439186264608,0.584729511505854,0.628980754293605,0.221061429168408,0.573829228905935,0.440770380793246,0,0.561213161081954,0.688786979588166,0.196307548492638,0.57685708518369,0.394191234362698,0.187794076944368,0.605419862737182,0.644744519463199,0.199023199023199,0.600777149777957,0.559596808063839
"Frio",0.731649026971663,0.584248126851368,0.325678496868476,0.728575290619086,0.593889760120811,0.395110024449878,0,0,0,0.780475338614874,0.611488644943951,0.385828267477204,0.572691552062868,0.578672242550967,0.210278028706213,0.646307606885064,0.590753325201835,0.394356503785272,0.565752658086178,0.579253063832259,0.186002205956081,0.56498150431566,0.530115583434977,0.489646104963296,0.556363636363636,0.49683452401696,0.430324994154781
"Galveston",0.54924223394457,0.609655039837424,0.349187490850122,0.573806212331943,0.638191748281035,0.565910570111505,0.52977323870521,0.645942967776485,0.345290669557685,0.595287910488493,0.650793487327889,0.562458461246321,0.317716916120773,0.626300594900947,0.416071516659633,0.412835446356673,0.622394090124232,0.607713902784749,0.33490361967024,0.660405274124727,0.340484036968116,0.34963256543638,0.715346934011651,0.601486657037147,0.380069911169571,0.731391752400372,0.536804013873961
"Garza",0.515865820489574,0.452406748181396,0.40848443380089,0.411290322580645,0.464633957591704,0.678214523650899,0.275956284153005,0.459835938709178,0.403231235274318,0.194174757281553,0.460300263117165,0.588433086751849,0.154300168634064,0.465253056802353,0.422155688622754,0,0.428726203374091,0.563176895306859,0.105660377358491,0.423463860083578,0.307383040935673,0,0.421142238043646,0.545387725101066,0.135113904163394,0.417427642779755,0.477938450129774
"Gillespie",0.131415241057543,0.624793654628176,0.515401469261503,0.17499769860996,0.663767765833233,0.705022443285212,0,0,0,0,0.705197890244393,0.704538966600057,0.143210431654676,0.714136167814148,0.533179229858488,0.159440792211034,0.712082779723799,0.709657356100871,0,0.730724322583243,0.489062758278693,0.152964743589744,0.763336956959375,0.70546969776887,0.202474965399332,0.771349196762894,0.655757385948429
"Glasscock",0.590686274509804,0.622349102773246,0.570117955439056,0.0985324947589098,0.618270799347471,0.704485488126649,0,0,0,0,0.602773246329527,0.755074424898512,0.0466321243523316,0.606851549755302,0.532258064516129,0.0522522522522523,0.607667210440457,0.777181208053691,0,0.617455138662316,0.528401585204756,0,0.627243066884176,0.788036410923277,0.0507246376811594,0.634584013050571,0.713367609254499
"Gonzales",0.267048282727725,0.639470894128338,0.335543975998737,0.411295911295911,0.630181249053365,0.487181541419644,0,0,0,0.561922365988909,0.601555005806028,0.527150650440621,0.347436147397153,0.638663098904428,0.417312252964427,0.306721931879618,0.620134295955975,0.493039159814378,0.226978315967333,0.611147574089968,0.306732755059893,0.251022745868107,0.619477962336548,0.517440912795436,0.238737917198614,0.612409754127329,0.464138499587799
"Gray",0.142408722947299,0.689061459951187,0.401854714064915,0,0,0,0.137007568406753,0.658531173729754,0.365835579514825,0.145753015794055,0.634479698247171,0.569100573506784,0,0.593876192589306,0.35291040872749,0,0.556290215220768,0.599154435226548,0.0653685674547983,0.57665853117373,0.290111581377453,0,0.564588418016419,0.592627524954806,0.0905815748841997,0.550610161970268,0.484284332688588
"Grayson",0.660661438295354,0.61280475193792,0.381118881118881,0.284777236298127,0.627853106877239,0.588605009684688,0.357315287506431,0.614765422702417,0.354456271615239,0.311884378164411,0.626049620688799,0.606250412950116,0.215293273828499,0.606045815167484,0.367418813219215,0.254250870207598,0.59726002465316,0.585414502389362,0,0,0,0,0.651265335837256,0.607433659794469,0.240967566158876,0.667405709936547,0.536852021717034
"Gregg",0.579830028328612,0.62567156822476,0.357141919304649,0.357058837650335,0.629228620717982,0.554337041098752,0.267838296700775,0.594389222048797,0.335401838159077,0,0.60401708699581,0.579515008092265,0,0.565103097017991,0.369937490914377,0.292567901234568,0.528144253676169,0.654228430106858,0.250467777729429,0.558038281442537,0.345738259973502,0.275503174056395,0.570500287521564,0.609932754474635,0.298620533695161,0.571001396533311,0.522788743741728
"Grimes",0.58806146572104,0.497819876710269,0.408184838417397,0.492192540973029,0.510336791459931,0.601458348677911,0.613097551496308,0.504021951586228,0.414124841524349,0.547847478474785,0.558900917155315,0.560764005649338,0.358168609562426,0.542437227484589,0.426581664472317,0.274653031409788,0.545181175763043,0.604798676227248,0,0.574462486844084,0.328731270038605,0,0,0,0.223825860641192,0.613328822733424,0.533063675920819
"Guadalupe",0.262198595025631,0.459352405860126,0.362826878517047,0.336983034310803,0.499038264161845,0.59081352833638,0,0,0,0.449941583535544,0.562170710011936,0.643189440657795,0.286159430215039,0.568648171941642,0.406371998502594,0.318089630356559,0.582203705533972,0.648062784836574,0.285102446378401,0.640797366440361,0.36313266734689,0.31740671641791,0.71112952643063,0.621433229631055,0.362226155808066,0.761504717447333,0.545001647314877
"Hale",0.250694904037062,0.585917900366664,0.367618689126241,0.390599838969404,0.595291263474209,0.479460936414579,0.30206651598321,0.579273840046315,0.30197030268418,0.255758207399687,0.585504369641331,0.470006591957811,0.192644784327204,0.559231384225181,0.300320433818092,0,0.540429520580046,0.459674539611284,0.134032911996184,0.53356491053952,0.22605146223003,0,0.536790450197116,0.464845154332084,0.233771513755251,0.526121357483528,0.391479773632362
"Hall",0.290780141843972,0.688040560691918,0.439098396185522,0,0,0,0.284722222222222,0.649269311064718,0.430868167202572,0.265139116202946,0.637637936176558,0.591674462114125,0,0.635848493886072,0.357410881801126,0,0.604235013420817,0.547384007897335,0.127622377622378,0.607515657620042,0.288168875797742,0,0.602743811512079,0.539831766452251,0.147523709167545,0.59230539815091,0.492950654582075
"Hamilton",0.536360411493437,0.610778443113772,0.565551710880431,0.306039488966318,0.643536456498767,0.686371100164204,0.409225092250923,0.660208993777152,0.507024719900409,0.251631205673759,0.669836796994247,0.662226117440841,0,0.658682634730539,0.474331550802139,0.189712556732224,0.633439004344253,0.658387395736793,0.167032003507234,0.632617118703769,0.451187824795843,0.138322655794991,0.64142303628038,0.66684971627311,0.155800428527701,0.65457320652812,0.599461883408072
"Hansford",0.075705437026841,0.589168002850526,0.446628364076202,0,0,0,0.0839971035481535,0.576518795652949,0.439431396786156,0.0956564177647633,0.565829324781757,0.682304785894207,0,0.549616960627116,0.430794165316045,0,0.536433279885979,0.65161076054467,0.0318965517241379,0.546944592909318,0.393811074918567,0,0.546231961517905,0.636986301369863,0.0594951923076923,0.540352752538749,0.565117045829212
"Hardeman",0.306517311608961,0.724812756704518,0.366333333333333,0,0,0,0.306579898770788,0.718289441894177,0.503868146653212,0.270287539936102,0.732060884271563,0.527392739273927,0,0.662720463880164,0.340138534451331,0,0.621406136748007,0.581259720062208,0.165898617511521,0.620198115486833,0.260615504479938,0,0.612708383667553,0.597397476340694,0.126637554585153,0.590964000966417,0.477923139820114
"Hardin",0.563850882411263,0.600494188706873,0.322147037307974,0.35130371675911,0.621359934108172,0.604954636502887,0.33727511623206,0.617168481742473,0.307897624484712,0.232071814750587,0.643360483206736,0.588990042674253,0.170943826632449,0.62566120618651,0.424362987449902,0.172385019388406,0.630749519538757,0.623197237456835,0.120787012528675,0.658936579115951,0.323963223243799,0,0.69859979866386,0.596835045063928,0.129908914439301,0.697190445685,0.531542884145861
"Harris",0.555685997340585,0.464894333700105,0.345156870134519,0.360987184533963,0.473327161005156,0.562081843111665,0.497467071935157,0.468672257926103,0.305621624778027,0.523381225448653,0.479312315651788,0.597242203423183,0.344229917633513,0.473511646665245,0.406981634583479,0.513172208635229,0.4736472619518,0.621222751758941,0.478483777849604,0.504422646628836,0.329861180073525,0.509012166569699,0.545953178761229,0.58764726707488,0.580473190213734,0.568525915592557,0.52015005142545
"Harrison",0.595579078455791,0.65892642196523,0.380104518336956,0.478483170004261,0.663101278359312,0.606020220588235,0.372828696511792,0.649510140025293,0.350497325701417,0,0.650500525666225,0.612044129014124,0,0.636589416586674,0.415461943513643,0.320967036462682,0.606801663847877,0.660087884494664,0.274186908192672,0.65246606024592,0.345640091541731,0.265341063854625,0.677134281056208,0.603361760536442,0.268037063691976,0.673233685301153,0.515378522122892
"Hartley",0.146981627296588,0.5,0.517321016166282,0,0,0,0.177577741407529,0.480039590894094,0.43573883161512,0.129196337741607,0.47789508413065,0.689333793579565,0,0.468987132959419,0.469222652128034,0,0.45859452325965,0.691726618705036,0.0809567617295308,0.47179148795777,0.389510489510489,0,0.49059716265259,0.660390047074647,0.0768261964735516,0.467667436489607,0.568253968253968
"Haskell",0.799492385786802,0.767757246991015,0.472952086553323,0,0,0,0.452986022871665,0.649771147652144,0.462040177406731,0.341645885286783,0.655873876928293,0.547686740759886,0,0.620783183590439,0.43009284543965,0,0.61027292761485,0.565277777777778,0.260058881256133,0.592812341074758,0.305404632542179,0,0.575182234276996,0.5201886236369,0.153055051421658,0.560433971859637,0.507864488808227
"Hays",0.379332599369804,0.450991999083427,0.400302029525503,0.43808,0.5146683470501,0.598258675703084,0,0,0,0.575390858530046,0.61988326427212,0.606409413890828,0.43154372941607,0.623269491493059,0.404646650326797,0.454441229458973,0.617426340010311,0.615688336322962,0.350950987564009,0.678722144780309,0.372195963688199,0.468321250973579,0.773950237736065,0.605207536618062,0.56555731920085,0.857084662045612,0.593929627044128
"Hemphill",0.140625,0.612555818229577,0.545883361921098,0,0,0,0.136006974716652,0.598634095087996,0.529618253620009,0.130744336569579,0.589440504334121,0.700089126559715,0,0.558182295770948,0.518588235294118,0,0.566850538481744,0.699258572752549,0.0793450881612091,0.599684791174153,0.363556723609286,0,0.621486734961912,0.727387996618766,0.0913107511045655,0.599947465195692,0.602451838879159
"Henderson",0.390402624199778,0.608592675597209,0.410825626647696,0.307804682078814,0.636517597921866,0.57370916438274,0.337683715461493,0.627947842917537,0.372166119154804,0,0.634594814852544,0.581788265510876,0.21136825902919,0.623911271838232,0.385880768210299,0.223209932110573,0.612170834818927,0.581591263650546,0,0.626254265777008,0.353124173969622,0,0.64327917282127,0.605170434300645,0.185471640885654,0.654803137574492,0.524454038076347
"Hidalgo",0.764276868033576,0.332696584401286,0.278073268855499,0.658257810197465,0.348247025887716,0.420438751570544,0,0,0,0.747118214187003,0.393954843314588,0.434589023143658,0.687584773888199,0.382684387217351,0.250064082673394,0.757735223160434,0.366906781247056,0.496556066810193,0.73018974718344,0.413321906271418,0.260819600973054,0.738044783721413,0.436928942691305,0.520384380197271,0.764205589971627,0.46769811388943,0.422805623168248
"Hill",0.267915514206688,0.577588418022742,0.410470222529235,0.520169851380042,0.647211376784747,0.572523117569353,0.616938183441196,0.635384308472741,0.415160349854227,0.56716651046548,0.641397588988002,0.594330400782014,0.379191548001837,0.633702869845251,0.403984529591653,0.257714334558509,0.618541423238052,0.560403612237376,0.18573759030529,0.627689589329989,0.408853575482406,0.200499235043079,0.650488757160364,0.574501642935378,0.207649786019971,0.643933996409131,0.506527992918787
"Hood",0.431647585108803,0.59223945918487,0.439001055687517,0.348099109185611,0.632624750888984,0.65307761203249,0.464476476183508,0.650150443515298,0.44608727010458,0.384934701492537,0.678422101520066,0.656308498689629,0.238720473707923,0.661072251963581,0.47450864489434,0.180570518525458,0.664022507912938,0.664391219914082,0,0.701477081786566,0.380246776035429,0,0.747938728459224,0.69164859852146,0.16991930171278,0.792016724629753,0.618965389644029
"Hopkins",0.619041151704468,0.545320098973294,0.398404088870345,0.321263817564627,0.569494610505958,0.600579304834199,0.334765032844871,0.617473905747846,0.39459260282806,0.284736370303969,0.623304229117488,0.589660521993064,0.254092441020703,0.614373880151304,0.411165632811777,0.254772876892693,0.591166349079947,0.613537958241124,0,0,0,0,0.639771337561503,0.613647477217159,0.197626771384668,0.643269531583288,0.527323370766646
"Houston",0.699965373961219,0.636440249452216,0.38671875,0.329242135367016,0.669560087645373,0.562555066079295,0.323720766660805,0.643266475644699,0.38844491025809,0.300220210423293,0.633532782740603,0.576454938476887,0.248553929908132,0.568725771110737,0.452767281618137,0.286615186615187,0.551070284847463,0.626548401896314,0,0.545255351424237,0.360896445131376,0,0,0,0.230557467309016,0.546055958199899,0.571649046994367
"Hudspeth",0.483619344773791,0.467203682393556,0.439039408866995,0.298342541436464,0.475258918296893,0.532082324455206,0,0,0,0.644918444165621,0.468642117376295,0.551258440761203,0.476112026359143,0.461449942462601,0.425810473815461,0.519753086419753,0.469505178365938,0.528799019607843,0.523809523809524,0.500287686996548,0.276020701552616,0.462893081761006,0.529344073647871,0.473369565217391,0.451118963486455,0.552359033371692,0.483333333333333
"Hunt",0.458529518290474,0.568693471420776,0.351993630183132,0.265342163355408,0.590823067723995,0.550946214160788,0.311797919762259,0.576576994972657,0.359867096254531,0.275887573964497,0.587038047579793,0.589841973062242,0.208862275449102,0.561843281589244,0.368973569465396,0.229746024568543,0.549501329401247,0.596855983772819,0,0,0,0,0.60844779342614,0.611811850014312,0.229512354177234,0.637741062824368,0.520827264782989
"Hutchinson",0.16496399263105,0.780406320541761,0.350861969223649,0,0,0,0.175338288545836,0.71196388261851,0.343753963221306,0.150104481077316,0.688668171557562,0.574537826143962,0,0.64979683972912,0.369554644618912,0,0.612731376975169,0.584143825523136,0.0840992647058824,0.606455981941309,0.334698131467282,0,0.614717832957111,0.599074618096357,0.0959302325581395,0.607765237020316,0.494503045609865
"Irion",0.425324675324675,0.779862414008755,0.501202886928629,0.183908045977011,0.807379612257661,0.639039504260263,0,0,0,0,0.800500312695435,0.640625,0.108061749571184,0.809255784865541,0.5,0.136786188579017,0.803001876172608,0.615264797507788,0,0.821138211382114,0.335110434120335,0,0.836772983114446,0.582212257100149,0.10803324099723,0.814884302689181,0.56792018419033
"Jack",0.603235014272122,0.565789473684211,0.443814735196404,0,0,0,0.251127819548872,0.56203007518797,0.427306708636632,0.18094255245958,0.550973020787262,0.606261288380494,0,0.545665634674923,0.437082066869301,0,0.519792127377267,0.630929589449053,0.112543962485346,0.530075187969925,0.365456821026283,0,0.561366651923927,0.668898956076423,0.0958062183658713,0.557828394515701,0.558771060455897
"Jackson",0.267305963440216,0.662380106571936,0.382816689906682,0,0,0,0.558363417569194,0.679218472468917,0.350418410041841,0,0,0,0.192275162108824,0.625222024866785,0.416477272727273,0.252278284063125,0.616625222024867,0.578522871298537,0.158588738417676,0.625150976909414,0.334924423229913,0.173197492163009,0.646323268206039,0.585357810267121,0.162513312034079,0.649165186500888,0.521615409871949
"Jasper",0.658081581511903,0.587034444133296,0.355769689452845,0.446787479406919,0.600700084010081,0.606545149410284,0.402109878065488,0.583562027443293,0.367771966025241,0.327199207790064,0.602828339400728,0.593533701862777,0.223378212974296,0.593951274152898,0.396275341819896,0.280535106467189,0.602800336040325,0.633791693765679,0.198226544622426,0.625399047885746,0.319795817848028,0,0.66155138616634,0.571071791398578,0.187781077641069,0.636908429011481,0.525852972212452
"Jeff Davis",0.299262381454162,0.729718189581554,0.57694558221182,0.22851746931067,0.77668659265585,0.62781748213304,0,0,0,0.540229885057471,0.783091374893254,0.673936750272628,0.433558558558559,0.682749786507259,0.614133833646029,0.564192139737991,0.64602903501281,0.787177792465301,0.597073170731707,0.718189581554227,0.624851367419738,0.447161572052402,0.706233988044407,0.735187424425635,0.388214904679376,0.732280102476516,0.686297376093294
"Jefferson",0.744843253066788,0.650113171048824,0.347743375242369,0.687553476381496,0.654743075953431,0.564804388099822,0.47433369519463,0.633944179519806,0.291426713438006,0,0.600821332445406,0.583416352732383,0,0.575329107752316,0.378276147168251,0.589614219396159,0.562600833224324,0.623847134835023,0.480844061562288,0.578710365358164,0.367887501455549,0.488857873924168,0.591434675926476,0.595644859687808,0.494482051282051,0.585282610505286,0.506809977582272
"Jim Hogg",0.882923673997413,0.803584905660377,0.385771307818737,0.739282153539382,0.798679245283019,0.497047011575715,0,0,0,0.910016977928693,0.735471698113208,0.467162647511544,0.878612716763006,0.727358490566038,0.277302204928664,0.879495268138801,0.712264150943396,0.44953642384106,0.803443328550933,0.727169811320755,0.190451478982875,0.871235721703011,0.74377358490566,0.554540842212075,0.827046263345196,0.720377358490566,0.395495023572551
"Jim Wells",0.738413760152891,0.6331113178902,0.3458905434152,0.700999421822086,0.648244282286106,0.484569183696597,0,0,0,0.679803404022936,0.649052353200451,0.437976307251188,0.591332788225675,0.629732112248396,0.251584554963643,0.614225153085257,0.618272197463147,0.442274941581845,0.582133628645257,0.628458788383368,0.228716150399377,0.573360378634212,0.649174788187472,0.473577005771189,0.551094511878826,0.645207894607963,0.380887320201905
"Johnson",0.233711421788446,0.491314084301748,0.371878202707805,0.384078028206142,0.528919925265348,0.591204028459765,0.499879687875975,0.535803728782117,0.369427854236995,0.449890164545944,0.545291319384632,0.606855157163165,0.269380037814708,0.536757788172314,0.381744121458989,0.224320928822077,0.525189818066175,0.61612988684101,0.172679683078664,0.557024924801569,0.348312201156124,0.192028327583076,0.608716392595439,0.632395837868431,0.223694007916291,0.64188320722965,0.543444602712578
"Jones",0.657561625582945,0.524502524502525,0.441864854662137,0,0,0,0.365734064032305,0.517622017622018,0.369991393325045,0.282294902247396,0.507227007227007,0.572948179955109,0,0.496831996831997,0.384377802132111,0,0.484011484011484,0.574657394150133,0.181465934775589,0.489307989307989,0.341831057157309,0,0.4999504999505,0.593069306930693,0.152730203505944,0.491634491634492,0.503020539669754
"Karnes",0.396262886597938,0.568402590393956,0.404106337526703,0.524892020913844,0.601929303831624,0.522694161156562,0,0,0,0.559797052428123,0.547827846735024,0.558059352296515,0.396199354607386,0.530558553696708,0.38410680228862,0.438510911424904,0.519360496492175,0.543057539940252,0.354948805460751,0.527253103076093,0.331243602865916,0.322376738305942,0.535213167835942,0.539576506175952,0.356999498243853,0.54094711279007,0.517396184062851
"Kaufman",0.535483870967742,0.434755684567005,0.411822309267337,0.315733747441237,0.493362360909531,0.598030947851497,0.339303876144197,0.521528785679729,0.351966604823748,0,0.565573294629898,0.600920413330596,0.239511307512347,0.559671020803096,0.345129836451022,0.271170684898645,0.558103531688437,0.611459778085992,0,0.596081277213353,0.334063793523253,0,0.654165457184325,0.61899479351556,0.295397026257513,0.698171262699565,0.533067243195299
"Kendall",0.147121535181237,0.560999700688417,0.46582724217041,0.167828575621927,0.614845854534571,0.688345828059585,0,0,0,0,0.709667764142472,0.70522986081822,0.139298217047952,0.730350194552529,0.528134092865047,0.163181148748159,0.748069440287339,0.715800424118753,0,0.800149655791679,0.446826020274567,0.156885470445685,0.87015863513918,0.702910016510732,0.216110222405697,0.911852738700988,0.65186279336944
"Kenedy",0.605504587155963,0.903846153846154,0.321808510638298,0.685534591194969,0.838942307692308,0.504297994269341,0.701388888888889,0.838942307692308,0.501432664756447,0.571428571428571,0.848557692307692,0.575070821529745,0.582914572864322,0.858173076923077,0.582633053221289,0.456953642384106,0.865384615384615,0.477777777777778,0.598290598290598,0.831730769230769,0.361271676300578,0.610778443113772,0.764423076923077,0.584905660377358,0.594936708860759,0.728365384615385,0.676567656765677
"Kent",0.767326732673267,0.938118811881188,0.569920844327177,0.628968253968254,0.96039603960396,0.670103092783505,0.428571428571429,0.889851485148515,0.404728789986092,0.267303102625298,0.837871287128713,0.666174298375185,0.24187725631769,0.774752475247525,0.482428115015974,0,0.758663366336634,0.66068515497553,0.223367697594502,0.756188118811881,0.502454991816694,0,0.761138613861386,0.705691056910569,0.0933734939759036,0.716584158415842,0.59412780656304
"Kerr",0.179155214812672,0.650599496221662,0.433128910363625,0.205230604392928,0.667486146095718,0.643581693032242,0,0,0,0,0.692090680100756,0.656776823409521,0.162405063291139,0.675566750629723,0.492289336316182,0.192756056608299,0.642478589420655,0.686227770285105,0,0.657853904282116,0.45751393738896,0.184693783858232,0.698015113350126,0.672565605242646,0.239621166842904,0.716554156171285,0.624736353665739
"Kimble",0.195319531953195,0.642934664640764,0.391289669142471,0.202879581151832,0.632732797916215,0.62229845626072,0,0,0,0,0.644019969611461,0.623188405797101,0.099601593625498,0.651400043412199,0.445518160613129,0.110738255033557,0.629476883004124,0.652413793103448,0,0.624484480138919,0.427876259993048,0,0.632949858910354,0.678326474622771,0.100591715976331,0.626220968092034,0.596187175043328
"King",0.184466019417476,0.769230769230769,0.577272727272727,0,0,0,0.2,0.657342657342657,0.457446808510638,0.0472972972972973,0.706293706293706,0.806930693069307,0,0.681818181818182,0.615384615384615,0,0.632867132867133,0.801104972375691,0.0112359550561798,0.65034965034965,0.505376344086022,0,0.706293706293706,0.787128712871287,0.0236220472440945,0.63986013986014,0.715846994535519
"Kinney",0.268518518518519,0.705669816564758,0.478534856242615,0.271129141311697,0.692329071706504,0.639502207948615,0,0,0,0.516476126429052,0.658977209560867,0.655419654154365,0.445485519591141,0.655642023346304,0.579906740144129,0.447568389057751,0.644802668148972,0.614655172413793,0.479390681003584,0.637854363535297,0.528104575163399,0.337234820775421,0.624235686492496,0.637577916295637,0.291270527225583,0.62201222901612,0.537533512064343
"Kleberg",0.544807965860597,0.586132684570038,0.346157939548744,0.697788441477154,0.620161567012882,0.499019262686717,0.623289113497578,0.582483391035838,0.266666666666667,0.649076236992992,0.58953245376002,0.52404634675414,0.551730624529722,0.561554536664483,0.313596978449234,0.53260999165375,0.5157356289573,0.545086180828546,0.551256553968541,0.542871401391098,0.333065211146222,0.516276041666667,0.56171048937962,0.537453495474485,0.52461962381694,0.563301207074015,0.480897009966777
"Knox",0.344112769485904,0.759881688625975,0.455060155697098,0,0,0,0.302808302808303,0.674643721430492,0.358708648864089,0.275494672754947,0.67921484269965,0.543942992874109,0,0.623823608496908,0.378879310344828,0,0.608496907770906,0.667255855059655,0.163972286374134,0.637805861790804,0.379426644182125,0,0.657165904813122,0.559328968903437,0.189944134078212,0.650174778166174,0.453680727874276
"La Salle",0.738567073170732,0.600784199825733,0.380710659898477,0.811957569913211,0.641155968632007,0.52955832389581,0,0,0,0.805064782096584,0.598460644786523,0.430963358408153,0.621103117505995,0.587133313970375,0.211476626267623,0.645118733509235,0.573627650304967,0.423544303797468,0.608312342569269,0.59541097879756,0.211707317073171,0.619771863117871,0.605576532094104,0.505755395683453,0.601256983240223,0.621696195178623,0.35131978509694
"Lamar",0.613183249069923,0.605808045307573,0.35405271009448,0.362855450236967,0.614222882734521,0.574221815328276,0.409318100678329,0.597212459582672,0.389615630359485,0.314651993873731,0.636776253690278,0.584539691550762,0.225797895853594,0.585805233667383,0.411807055435565,0.250167877418961,0.56465768280682,0.615094608052354,0,0,0,0,0.623179965055329,0.606606509829198,0.207819437592501,0.631594802482277,0.529078826035804
"Lamb",0.21301775147929,0.641553981541103,0.366120218579235,0.373419231686948,0.674966015597052,0.454632181471274,0.287175452399685,0.667239035558417,0.314711559082136,0.228610855565777,0.654003004936682,0.494913029209058,0.169308078855818,0.610431423052157,0.321026722925457,0,0.59483437075195,0.494467163820063,0.147347740667976,0.595120555197825,0.254868958884347,0,0.594047363525792,0.482114898229556,0.184325108853411,0.575803105101238,0.432157057654076
"Lampasas",0.463285229202037,0.554251156172181,0.437465615257656,0.247593261131167,0.596788128271586,0.597462317976667,0,0,0,0,0.65965340244956,0.588135593220339,0.172630665799176,0.651166336331758,0.388511667837353,0.213093337204239,0.637139807897545,0.584031267448353,0.167115298340063,0.665142044010774,0.358954767726161,0.183023196533265,0.700614931137877,0.610256782242855,0.204020646563434,0.71108400670834,0.542452830188679
"Lavaca",0.245937711577522,0.693661423454291,0.466846280496932,0.342034805890228,0.72673000051913,0.588756339738553,0,0,0,0.432202279575527,0.698645070861237,0.615767573190667,0.198175124059549,0.688522037065878,0.486013722385584,0.223446627721721,0.667704926543114,0.650909656352045,0.144672131147541,0.681669521881327,0.385347650597822,0.141372386913901,0.688314385090588,0.658646956784071,0.120750754692217,0.681980999844261,0.591078632868996
"Lee",0.403949293027791,0.516313508307248,0.521277836073219,0,0.528473392728148,0.690283631393097,0.392829507351045,0.53756320732001,0.483762597984323,0.389141797336031,0.571935949915724,0.672455530996737,0.227261523293074,0.572537924392006,0.452423509620439,0.186303939962477,0.563508307247773,0.666595449204145,0.207119741100324,0.594509992776306,0.433880113406237,0.20052381731871,0.619672525884903,0.637070137944434,0.213870797394825,0.625090296171442,0.563559322033898
"Leon",0.337338673787272,0.656449020891614,0.432858826729531,0.255051290021759,0.66067495982382,0.613693693693694,0.2565773594014,0.678828641152312,0.378430512932924,0.197846153846154,0.678114397952503,0.617659966646186,0.139272271016311,0.646747217427534,0.463556046383214,0.079527048914804,0.63668829236355,0.650649714873329,0.0562595032944754,0.647878102493899,0.392742305925586,0.115508021390374,0.664603297422772,0.670248970087766,0.117946345975948,0.658948872090947,0.596694065576732
"Liberty",0.577456788119776,0.576603254762503,0.299752384446075,0.366539886873415,0.626138571976257,0.460127103435171,0.354122232845481,0.615179197017569,0.319164481884214,0.0948793407886992,0.601351083378502,0.476763102356665,0.0628669094151743,0.575294475364541,0.370797619321185,0.244925575101488,0.556548523987679,0.545903703175847,0.196071959069153,0.559589122589004,0.298943986392308,0,0.577370014409793,0.559967028437972,0.210730034296913,0.580331293047605,0.471570458790833
